Customer_ID,mrc_current_month,mvsf_br_amt_current_month,mvsf_mrc_current_month,num_subs_current_month,num_voice_subs_current_month,num_nonvoice_subs_current_month,rev_current_month,churn
7822,335.58,251.23,305.0,4,4,0,251.23,0.0
7823,69.84,60.41,42.5,1,1,0,62.34,0.0
7824,166.6,141.6,155.0,2,2,0,141.6,0.0
7825,216.6,191.84,160.0,2,2,0,191.84,0.0
7826,84.5,84.5,84.5,1,1,0,84.5,0.0
7827,65.0,130.0,130.0,2,2,0,65.0,0.0
7828,35.0,35.0,35.0,1,1,0,35.0,0.0
7829,404.18,394.18,115.0,2,2,0,394.18,0.0
7830,196.0,134.0,154.0,2,2,0,176.0,0.0
7831,148.87,148.87,85.0,1,1,0,148.87,0.0
7832,182.75,173.9,95.0,1,1,0,173.9,0.0
7833,168.0,168.0,160.0,2,2,0,168.0,0.0
7834,370.2,277.87,261.84,4,4,0,290.2,0.0
7835,289.75,244.75,195.92,3,3,0,244.75,0.0
7836,120.83,109.83,50.0,1,1,0,120.83,0.0
7837,281.65,225.13,235.92,4,4,0,236.65,0.0
7838,158.28,158.9,157.0,2,2,0,158.28,0.0
7839,505.03,425.03,370.46,5,5,0,425.03,0.0
7840,575.6,375.6,570.0,7,7,0,375.6,1.0
7841,441.48,341.48,375.0,5,5,0,341.48,0.0
7842,132.95,118.19,77.0,1,1,0,118.19,0.0
7843,70.0,60.0,55.0,1,1,0,60.0,0.0
7844,112.84,107.84,107.0,2,2,0,107.84,0.0
7845,301.37,221.49,195.0,3,3,0,226.37,0.0
7846,97.04,97.04,75.0,1,1,0,97.04,0.0
7847,310.3,230.3,305.0,4,4,0,230.3,0.0
7848,534.3,434.3,460.0,5,5,0,434.3,0.0
7849,84.45,84.45,70.5,1,1,0,84.45,0.0
7850,112.64,112.64,65.0,1,1,0,112.64,0.0
7851,138.21,133.9,132.0,2,2,0,138.21,0.0
7852,70.63,71.35,68.4,2,2,0,70.63,1.0
7853,225.56,195.56,170.0,2,2,0,195.56,0.0
7854,140.0,140.0,140.0,2,2,0,140.0,0.0
7855,193.17,199.36,165.0,2,2,0,188.17,0.0
7856,304.54,226.88,185.0,3,2,1,249.54,0.0
7857,140.0,140.0,140.0,2,2,0,140.0,0.0
7858,55.0,55.0,55.0,1,1,0,55.0,0.0
7859,203.0,183.0,203.0,3,2,1,183.0,0.0
7860,373.82,328.82000000000005,260.0,3,3,0,328.82,0.0
7861,160.0,117.6,160.0,2,2,0,140.0,0.0
7862,173.33,153.33,160.0,2,2,0,153.33,0.0
7863,201.99,196.9,155.0,2,2,0,201.99,0.0
7864,80.0,80.0,60.0,1,1,0,80.0,0.0
7865,147.88,169.88,110.0,2,2,0,119.88,0.0
7866,110.61,98.83,95.0,2,1,1,106.19,0.0
7867,219.53,183.46,165.0,3,2,1,189.53,0.0
7868,292.87,253.45,190.0,2,2,0,253.45,0.0
7869,75.0,75.0,75.0,1,1,0,75.0,0.0
7870,217.39,179.12,205.0,2,2,0,188.46,0.0
7871,106.09,106.09,65.46,1,1,0,106.09,0.0
7872,177.21,152.20999999999995,130.0,2,2,0,152.21,0.0
7873,227.93,207.93,135.0,2,2,0,207.93,0.0
7874,119.33,108.75,82.0,2,1,1,119.33,0.0
7875,150.4,130.4,150.0,2,2,0,130.4,1.0
7876,573.0,522.62,632.0,11,7,4,538.0,0.0
7877,221.06,187.21,140.0,2,2,0,187.21,0.0
7878,1029.68,860.05,714.0,12,7,5,889.68,0.0
7879,451.25,351.25,336.84,5,5,0,351.25,0.0
7880,77.0,77.0,80.0,1,1,0,77.0,0.0
7881,287.27,267.27,160.0,2,2,0,267.27,0.0
7882,339.12,294.12,195.0,3,3,0,294.12,0.0
7883,135.25,115.25,130.0,2,2,0,115.25,0.0
7884,258.14,213.14,230.0,3,3,0,213.14,0.0
7885,110.0,110.0,110.0,2,2,0,110.0,0.0
7886,205.76,115.38,132.92,2,2,0,122.93,0.0
7887,196.44,105.77,77.0,1,1,0,159.89,0.0
7888,269.69,219.9,195.46,3,3,0,224.69,0.0
7889,210.74,190.74,160.0,2,2,0,190.74,0.0
7890,164.83,144.82999999999996,130.0,2,2,0,144.83,0.0
7891,89.96,89.96,65.0,1,1,0,89.96,0.0
7892,35.0,0.0,35.0,1,0,1,0.0,0.0
7893,310.89,265.89,235.0,3,3,0,265.89,0.0
7894,113.75,111.46,75.0,1,1,0,113.75,0.0
7895,331.34,262.34000000000003,242.0,3,3,0,156.14,0.0
7896,297.93,277.93,227.0,3,3,0,277.93,0.0
7897,381.03,336.0300000000001,300.0,4,4,0,336.03,0.0
7898,90.46,90.46,90.46,2,1,1,90.46,0.0
7899,377.9,288.23,305.0,4,4,0,288.91,0.0
7900,357.52,271.02,265.0,4,4,0,271.02,0.0
7901,83.13,99.13,55.0,1,1,0,73.13,0.0
7902,158.44,147.0,147.0,1,1,0,158.44,0.0
7903,93.95,93.95,80.0,1,1,0,93.95,0.0
7904,160.0,140.0,170.0,2,2,0,140.0,0.0
7905,692.58,692.58,660.0,16,14,2,692.58,0.0
7906,395.77,339.56,235.0,3,3,0,350.77,0.0
7907,191.9,191.9,190.0,3,2,1,191.9,0.0
7908,248.13,243.78,230.86,3,3,0,243.78,0.0
7909,138.53,115.71,130.45999999999998,2,2,0,118.53,0.0
7910,276.25,256.25,160.0,2,2,0,256.25,0.0
7911,160.89,141.2,125.0,2,1,1,145.89,0.0
7912,225.0,180.0,225.0,3,3,0,180.0,0.0
7913,189.23,189.23,165.0,3,2,1,189.23,0.0
7914,179.99,159.99,130.0,2,2,0,159.99,0.0
7915,290.34,270.34,198.0,4,3,1,270.34,0.0
7916,131.34,131.34,100.0,2,2,0,131.34,0.0
7917,179.8,159.8,130.0,2,2,0,159.8,0.0
7918,219.61,199.61,150.0,2,2,0,199.61,0.0
7919,157.95,157.95,75.0,1,1,0,157.95,0.0
7920,223.81,187.33,150.0,2,2,0,193.81,0.0
7921,210.01,138.61,160.0,2,2,0,103.21,0.0
7922,206.18,177.48000000000005,150.0,2,2,0,177.48,0.0
7923,583.61,475.89,350.0,4,4,0,481.86,0.0
7924,40.46,40.46,15.46,1,0,1,40.46,1.0
7925,221.99,201.99,130.92,2,2,0,201.99,0.0
7926,396.72,296.72,325.92,5,5,0,296.72,0.0
7927,301.79,247.95,230.0,3,3,0,247.95,0.0
7928,51.17,50.0,50.0,1,1,0,51.17,0.0
7929,87.0,87.0,90.0,1,1,0,87.0,0.0
7930,97.15,93.1,123.0,2,1,1,70.75,0.0
7931,111.2,98.5,65.0,1,1,0,101.2,0.0
7932,206.76,161.76000000000005,195.92,3,3,0,161.76,0.0
7933,1551.89,1246.3300000000004,992.0,14,12,2,1247.07,0.0
7934,380.12,369.28,295.0,3,3,0,380.12,0.0
7935,506.05,473.52,305.0,4,4,0,358.15,0.0
7936,406.53,234.96,381.88,5,5,0,235.84,0.0
7937,464.42,432.25,311.38,8,4,4,382.25,0.0
7938,226.48,176.48,120.0,2,2,0,176.48,0.0
7939,87.47,75.8,65.0,1,1,0,77.47,0.0
7940,77.84,75.0,75.0,1,1,0,75.14,0.0
7941,80.4,80.4,80.0,1,1,0,80.4,0.0
7942,377.39,365.0,365.0,11,6,5,377.39,0.0
7943,268.13,217.93,151.94,2,2,0,225.08,0.0
7944,312.17,266.7,316.0,4,4,0,267.14,0.0
7945,229.0,179.53,225.0,3,3,0,179.53,0.0
7946,216.64,190.14,160.0,2,2,0,246.64,0.0
7947,78.83,65.58,50.0,1,1,0,68.83,0.0
7948,260.01,215.01,195.0,3,3,0,215.01,0.0
7949,104.16,95.4,75.0,1,1,0,104.16,0.0
7950,68.66,68.66,40.0,1,1,0,68.66,0.0
7951,96.5,66.34,65.0,1,1,0,67.17,0.0
7952,284.72,222.2,225.0,3,3,0,239.72,0.0
7953,111.88,106.88,75.0,1,1,0,106.88,0.0
7954,100.0,100.0,80.0,1,1,0,100.0,0.0
7955,89.82,84.0,80.0,1,1,0,89.82,0.0
7956,190.35,165.06,150.0,2,2,0,170.35,0.0
7957,286.3,280.46,65.46,1,1,0,286.3,0.0
7958,401.73,352.38,256.94,4,4,0,352.38,0.0
7959,64.58,54.58,50.0,1,1,0,54.58,0.0
7960,90.0,90.0,90.0,1,1,0,90.0,0.0
7961,225.24,205.24,150.0,2,2,0,205.24,0.0
7962,654.05,514.05,495.46,9,7,2,514.05,0.0
7963,1278.12,1231.0,1090.0,15,12,3,1232.96,1.0
7964,499.19,465.96,310.0,4,4,0,479.19,0.0
7965,170.23,145.23000000000005,155.0,2,2,0,145.23,0.0
7966,99.96,99.96,80.0,1,1,0,99.96,0.0
7967,443.1,363.1,331.84,4,4,0,363.1,0.0
7968,163.75,163.75,115.0,1,1,0,163.75,1.0
7969,171.9,151.9,160.0,2,2,0,151.9,0.0
7970,151.9,131.9,150.0,2,2,0,131.9,0.0
7971,491.0,544.4,500.0,11,11,0,491.0,0.0
7972,180.5,175.1,172.5,3,2,1,175.1,0.0
7973,75.0,75.0,75.0,1,1,0,75.0,0.0
7974,149.84,144.84,55.0,1,1,0,144.84,0.0
7975,556.73,546.38,325.0,4,4,0,556.73,0.0
7976,253.03,213.16,190.0,2,2,0,215.08,0.0
7977,270.89,223.81,240.0,3,3,0,223.81,0.0
7978,164.12,159.12,130.0,2,2,0,159.12,0.0
7979,196.31,176.31,150.0,2,2,0,176.31,0.0
7980,189.26,163.45999999999995,162.0,2,2,0,169.26,0.0
7981,120.33,110.33,80.0,1,1,0,110.33,0.0
7982,431.01,350.2100000000001,304.0,4,4,0,351.01,0.0
7983,221.96,201.96,150.0,2,2,0,201.96,1.0
7984,377.9,281.9,360.0,4,4,0,235.03,0.0
7985,533.82,162.06,400.0,10,10,0,-878.73,0.0
7986,234.71,214.71,155.0,2,2,0,214.71,0.0
7987,647.87,478.37,560.0,10,7,3,507.87,0.0
7988,122.0,440.12,75.43,1,1,0,122.0,1.0
7989,269.92,218.04,226.25,3,3,0,218.04,0.0
7990,245.82,225.82,160.0,3,2,1,225.82,0.0
7991,542.51,432.33,230.0,3,3,0,460.01,0.0
7992,265.95,224.8,150.0,2,2,0,232.25,0.0
7993,219.01,98.12,195.0,3,3,0,98.12,0.0
7994,115.84,115.84,100.0,1,1,0,115.84,0.0
7995,261.46,254.46,200.0,2,2,0,261.46,1.0
7996,166.9,131.9,165.0,3,2,1,131.9,0.0
7997,607.29,507.29,440.0,6,5,1,507.29,0.0
7998,35.0,35.0,35.0,1,1,0,35.0,0.0
7999,339.59,559.59,310.0,5,4,1,259.59,0.0
8000,285.01,240.01,250.0,4,3,1,240.01,0.0
8001,100.0,100.0,100.0,1,1,0,100.0,0.0
8002,126.92,126.92,80.0,1,1,0,126.92,0.0
8003,106.91,106.91,75.0,1,1,0,106.91,0.0
8004,284.43,174.26000000000005,215.92,4,3,1,133.76,0.0
8005,94.96,94.96,75.0,1,1,0,94.96,0.0
8006,498.53,420.19,240.0,3,3,0,307.39,0.0
8007,67.0,67.0,67.0,1,1,0,67.0,0.0
8008,967.87,872.8700000000001,560.0,7,7,0,872.87,0.0
8009,248.95,460.09,155.0,2,2,0,206.45,0.0
8010,83.0,73.23,75.0,1,1,0,74.23,0.0
8011,138.9,135.8,135.0,3,3,0,138.9,1.0
8012,90.62,84.43,75.0,1,1,0,85.62,0.0
8013,201.32,179.65,185.0,2,2,0,181.2,0.0
8014,90.5,90.5,80.0,1,1,0,90.5,0.0
8015,312.24,243.01,240.0,3,3,0,267.24,0.0
8016,112.08,112.08,75.0,1,1,0,112.08,0.0
8017,211.07,184.95,130.0,2,2,0,191.07,0.0
8018,182.16,161.7,90.0,2,1,1,165.65,0.0
8019,35.0,0.0,35.0,1,0,1,0.0,0.0
8020,181.81,181.81,145.0,2,2,0,181.81,0.0
8021,403.4,276.76,392.75999999999993,6,6,0,283.4,0.0
8022,316.25,236.25000000000003,261.84,4,4,0,236.25,0.0
8023,30.0,30.0,30.0,2,1,1,30.0,0.0
8024,54.24,52.43,52.43,1,1,0,54.24,0.0
8025,105.27,100.92,85.43,1,1,0,100.92,0.0
8026,279.29,279.29,247.5,4,4,0,279.29,0.0
8027,300.72,245.72,225.0,3,3,0,245.72,0.0
8028,512.8,430.7000000000001,453.0,7,5,2,430.7,0.0
8029,108.39,92.29,75.0,1,1,0,98.39,0.0
8030,40.0,40.0,40.0,1,1,0,40.0,0.0
8031,151.2,136.2,150.0,2,2,0,136.2,0.0
8032,428.66,373.66,285.0,4,3,1,373.66,0.0
8033,83.48,80.95,80.0,1,1,0,83.48,0.0
8034,227.08,195.38,150.0,2,2,0,202.08,0.0
8035,90.95,84.45,68.88,1,1,0,84.45,0.0
8036,493.62,413.62,390.0,6,6,0,413.62,0.0
8037,1062.14,884.98,817.0,8,7,1,884.98,0.0
8038,177.89,172.25,115.0,2,2,0,177.89,0.0
8039,287.87,242.87,220.0,4,3,1,242.87,0.0
8040,199.83,169.82999999999996,165.0,2,2,0,169.83,0.0
8041,130.8,110.8,130.0,2,2,0,110.8,0.0
8042,321.19,232.49,300.43,4,4,0,232.49,0.0
8043,79.16,69.16,50.0,1,1,0,69.16,0.0
8044,341.7,287.01,245.0,3,3,0,296.7,0.0
8045,119.16,110.23,75.0,1,1,0,110.23,1.0
8046,159.74,135.35,160.0,1,1,0,139.74,0.0
8047,323.55,255.35,245.0,3,3,0,183.75,0.0
8048,822.21,694.38,501.0,6,6,0,689.56,0.0
8049,118.2,118.2,85.0,1,1,0,118.2,0.0
8050,133.56,83.27,80.97,1,1,0,86.43,0.0
8051,162.88,162.88,162.0,2,2,0,162.88,0.0
8052,252.6,252.6,243.0,4,3,1,252.6,0.0
8053,453.64,303.64,390.0,5,5,0,303.64,0.0
8054,130.0,127.49,130.0,3,3,0,100.73,0.0
8055,76.13,76.13,55.46,1,1,0,76.13,0.0
8056,233.85,198.02,150.0,2,2,0,204.33,0.0
8057,521.05,532.16,197.88,3,3,0,526.05,0.0
8058,127.79,127.79,95.0,1,1,0,127.79,0.0
8059,168.0,168.0,168.0,3,2,1,168.0,0.0
8060,1389.02,1421.7499999999998,1004.0,27,24,3,1349.02,0.0
8061,287.59,207.59,260.92,4,4,0,207.59,0.0
8062,108.8,105.0,105.0,2,2,0,108.8,0.0
8063,1651.91,1539.9100000000005,912.46,17,10,7,1539.91,0.0
8064,85.0,85.0,85.0,1,1,0,85.0,0.0
8065,249.54,225.19,232.25,3,3,0,225.19,0.0
8066,75.0,75.0,75.0,1,1,0,75.0,0.0
8067,199.92,179.92,150.0,2,2,0,179.92,0.0
8068,225.65,205.65,175.0,3,2,1,205.65,0.0
8069,76.37,75.0,75.0,1,1,0,76.37,0.0
8070,151.2,131.2,150.0,2,2,0,131.2,0.0
8071,132.08,127.08,115.0,2,2,0,127.08,0.0
8072,97.93,90.58,75.0,1,1,0,93.51,0.0
8073,280.84,260.84000000000003,193.0,5,2,3,260.84,0.0
8074,100.95,100.95,100.0,1,1,0,100.95,0.0
8075,457.3,377.3,305.0,4,4,0,377.3,0.0
8076,151.23,110.53,145.0,2,2,0,55.25,0.0
8077,156.5,136.5,135.0,2,2,0,136.5,0.0
8078,338.53,275.47,225.0,3,3,0,293.53,0.0
8079,41.6,41.6,40.0,1,1,0,41.6,0.0
8080,138.23,134.13,70.0,1,1,0,138.23,0.0
8081,419.74,393.24,180.92,2,2,0,399.74,0.0
8082,190.0,190.0,150.0,2,2,0,190.0,1.0
8083,35.0,0.0,35.0,1,0,1,0.0,0.0
8084,260.48,240.63,187.91,4,2,2,240.63,0.0
8085,100.24,100.24,80.0,1,1,0,100.24,0.0
8086,599.63,465.64,460.0,6,6,0,465.64,0.0
8087,35.0,0.0,35.0,1,0,1,0.0,0.0
8088,115.84,115.84,85.0,2,1,1,115.84,0.0
8089,85.0,85.0,85.0,1,1,0,85.0,0.0
8090,159.71,144.08,90.0,2,1,1,144.08,0.0
8091,64.1,62.2,62.0,1,1,0,64.1,0.0
8092,226.88,214.46,175.46,4,4,0,226.88,0.0
8093,95.0,85.0,75.0,1,1,0,85.0,0.0
8094,121.67,103.81,110.0,2,1,1,103.81,0.0
8095,116.75,116.75,75.0,1,1,0,116.75,0.0
8096,119.24,119.24,80.0,1,1,0,119.24,0.0
8097,132.87,112.87,120.0,1,1,0,112.87,0.0
8098,218.88,198.88,150.0,2,2,0,198.88,0.0
8099,130.0,110.0,130.0,2,2,0,110.0,0.0
8100,263.41,217.01,150.0,2,2,0,223.41,1.0
8101,75.0,75.0,80.0,1,1,0,75.0,0.0
8102,260.23,215.23,225.0,3,3,0,215.23,0.0
8103,76.61,62.97,65.0,1,1,0,62.91,0.0
8104,229.6,209.6,185.0,2,2,0,209.6,0.0
8105,309.88,256.85,299.0,4,3,1,264.88,0.0
8106,117.79,113.44,70.0,1,1,0,113.44,0.0
8107,160.0,140.0,160.0,3,2,1,140.0,0.0
8108,183.06,183.06,125.0,3,2,1,183.06,0.0
8109,427.87,403.52,367.8,15,5,10,403.52,0.0
8110,124.0,124.0,85.0,3,2,1,124.0,0.0
8111,93.01,90.92,90.92,2,2,0,93.01,0.0
8112,503.3,720.7800000000002,346.37999999999994,6,5,1,370.78,0.0
8113,198.36,173.36,160.0,2,2,0,173.36,1.0
8114,435.59,339.87,323.88,4,4,0,351.24,0.0
8115,415.71,-437.5400000000001,337.5,5,5,0,-366.04,0.0
8116,105.47,100.47,85.0,1,1,0,100.47,0.0
8117,375.6,296.84,305.0,4,4,0,295.6,0.0
8118,511.43,382.5,445.0,10,8,2,411.43,0.0
8119,644.2,524.2,532.0,10,6,4,524.2,0.0
8120,312.08,292.0800000000001,190.0,2,2,0,292.08,0.0
8121,345.12,248.62,267.84,4,4,0,248.62,0.0
8122,67.68,63.18,66.88,1,1,0,63.18,1.0
8123,206.46,180.54,150.0,2,2,0,186.46,0.0
8124,244.78,243.85,230.0,3,3,0,244.71,0.0
8125,993.98,784.54,762.0,9,9,0,813.89,0.0
8126,129.42,129.42,75.0,1,1,0,129.42,0.0
8127,216.4,171.4,195.0,3,3,0,171.4,0.0
8128,473.28,344.5200000000001,390.0,6,6,0,353.28,0.0
8129,205.9,181.14,150.0,2,2,0,181.14,0.0
8130,282.97,225.79,225.0,3,3,0,232.97,0.0
8131,448.0,368.0,435.0,5,5,0,368.0,0.0
8132,414.01,377.41,230.0,5,3,2,389.66,0.0
8133,30.0,30.0,30.0,1,0,1,30.0,0.0
8134,84.69,82.17,80.0,1,1,0,84.69,0.0
8135,375.08,295.0800000000001,300.0,4,4,0,295.08,0.0
8136,96.33,87.66,85.0,1,1,0,87.66,0.0
8137,577.17,527.7,441.5,15,3,12,527.7,0.0
8138,70.0,75.5,70.0,1,1,0,70.0,0.0
8139,65.0,65.0,65.0,1,1,0,65.0,0.0
8140,276.23,231.23,210.0,4,3,1,231.23,0.0
8141,223.71,197.29,150.0,2,2,0,203.71,0.0
8142,35.0,0.0,35.0,1,0,1,0.0,0.0
8143,65.0,65.0,65.0,1,1,0,65.0,0.0
8144,146.67,141.67000000000004,115.0,2,2,0,141.67,0.0
8145,140.97,140.97,140.97,3,1,2,140.97,0.0
8146,171.17,161.95999999999995,122.0,2,2,0,166.17,0.0
8147,126.46,118.46,105.0,2,2,0,118.46,0.0
8148,103.75,77.05,90.0,1,1,0,77.05,0.0
8149,328.6,228.6,325.0,5,5,0,228.6,0.0
8150,1419.61,1164.61,1338.0,18,15,3,1044.61,0.0
8151,65.0,65.0,65.0,1,1,0,65.0,0.0
8152,101.09,101.09,82.0,1,1,0,101.09,0.0
8153,269.97,224.97,225.0,3,3,0,224.97,0.0
8154,615.37,336.36,320.0,4,4,0,467.97,0.0
8155,115.63,112.13,92.0,1,1,0,115.63,0.0
8156,173.56,82.85,75.0,1,1,0,148.8,0.0
8157,87.95,87.95,87.0,1,1,0,87.95,0.0
8158,204.83,169.16,150.0,2,2,0,174.83,0.0
8159,161.6,155.0,155.0,2,2,0,161.6,0.0
8160,541.2,1945.33,420.0,5,5,0,513.2,1.0
8161,225.0,185.33,225.0,3,3,0,160.53,0.0
8162,419.44,349.43,225.92,5,3,2,299.43,0.0
8163,75.7,75.7,75.7,1,1,0,75.7,0.0
8164,150.24,83.73,70.0,1,1,0,90.91,0.0
8165,269.8,120.0,90.0,3,1,2,269.8,0.0
8166,69.25,69.25,55.0,1,1,0,69.25,0.0
8167,75.0,75.0,75.0,1,1,0,75.0,0.0
8168,75.83,75.83,65.0,1,1,0,75.83,1.0
8169,217.5,107.87,95.46,2,2,0,121.5,0.0
8170,131.95,131.95,126.0,4,1,3,131.95,0.0
8171,406.65,259.83000000000004,405.0,6,6,0,259.83,0.0
8172,166.24,166.24,160.0,2,2,0,166.24,0.0
8173,98.98,93.98,75.0,2,1,1,93.98,0.0
8174,80.0,80.0,80.0,1,1,0,80.0,0.0
8175,475.6,292.5,400.0,5,5,0,266.4,0.0
8176,185.21,156.51,130.45999999999998,2,2,0,156.51,0.0
8177,123.47,-248.21,35.0,1,0,1,-212.53,0.0
8178,138.75,133.75,75.0,1,1,0,133.75,0.0
8179,210.0,175.0,210.0,3,2,1,175.0,0.0
8180,308.52,219.22,270.0,5,5,0,228.52,0.0
8181,207.01,172.29000000000005,180.97,3,3,0,182.66,0.0
8182,140.4,140.4,140.0,2,2,0,140.4,0.0
8183,472.35,379.0,389.0,6,5,1,392.35,0.0
8184,325.8,245.8,305.0,4,4,0,245.8,0.0
8185,98.19,95.0,95.0,1,1,0,98.19,0.0
8186,149.94,264.5,139.0,2,2,0,149.94,0.0
8187,221.43,201.43,160.0,2,2,0,201.43,0.0
8188,345.87,203.84,335.0,6,4,2,265.87,0.0
8189,35.0,0.0,35.0,1,0,1,0.0,0.0
8190,481.22,401.22,320.0,4,4,0,401.22,0.0
8191,588.29,488.29,390.0,5,5,0,488.29,0.0
8192,155.59,135.59,196.38,3,3,0,135.59,0.0
8193,197.36,172.6,155.0,2,2,0,172.6,0.0
8194,116.61,112.35,75.0,1,1,0,116.61,1.0
8195,165.39,160.0,160.0,2,2,0,165.39,0.0
8196,191.35,171.35000000000005,155.43,2,2,0,171.35,0.0
8197,35.0,0.0,35.0,1,0,1,0.0,0.0
8198,636.9,452.46,430.0,5,5,0,536.9,0.0
8199,226.66,206.66,175.0,2,2,0,206.66,0.0
8200,360.83,275.83,270.0,4,4,0,275.83,0.0
8201,415.15,370.15,235.0,4,3,1,370.15,0.0
8202,422.64,325.24,263.38,4,4,0,325.24,0.0
8203,928.43,1656.12,330.0,5,4,1,596.12,0.0
8204,268.74,248.74,170.0,2,2,0,248.74,0.0
8205,404.18,315.18,267.52,4,4,0,315.18,0.0
8206,77.54,75.0,75.0,1,1,0,77.54,0.0
8207,310.8,226.33,300.0,4,4,0,226.33,0.0
8208,156.5,272.5,192.5,2,2,0,156.5,0.0
8209,154.96,145.53,75.0,1,1,0,154.96,0.0
8210,94.79,94.79,85.0,2,2,0,94.79,0.0
8211,91.8,88.13,75.0,1,1,0,88.13,0.0
8212,226.32,129.66,180.0,4,2,2,129.66,0.0
8213,539.35,434.27,462.0,5,5,0,438.99,0.0
8214,53.75,53.75,50.0,1,1,0,53.75,0.0
8215,243.88,244.9,243.0,3,2,1,243.88,0.0
8216,229.78,221.62,97.0,2,1,1,229.78,0.0
8217,105.98,91.63,75.97,1,1,0,91.63,0.0
8218,448.25,309.2100000000001,220.0,4,2,2,408.25,0.0
8219,80.0,80.0,80.0,1,1,0,72.5,0.0
8220,282.71,237.71,240.0,3,3,0,237.71,0.0
8221,361.46,281.46,315.0,4,4,0,281.46,0.0
8222,1632.45,1199.1699999999996,1125.0,15,15,0,1199.17,0.0
8223,1558.0,1513.0,621.84,20,10,10,950.17,0.0
8224,150.0,130.0,150.0,2,2,0,130.0,0.0
8225,123.0,118.65,110.0,2,2,0,118.65,0.0
8226,73.75,65.05,65.0,1,1,0,65.05,0.0
8227,328.61,312.62,220.0,3,2,1,328.61,0.0
8228,228.8,164.55,157.0,2,2,0,214.55,0.0
8229,559.37,479.37,385.0,5,5,0,479.37,0.0
8230,65.46,65.46,65.46,1,1,0,65.46,0.0
8231,127.3,127.3,115.0,2,2,0,127.3,0.0
8232,70.0,70.0,70.0,2,1,1,70.0,1.0
8233,92.54,92.54,65.0,1,1,0,92.54,0.0
8234,557.05,330.5900000000001,340.46,5,5,0,337.05,0.0
8235,95.0,95.0,95.0,1,1,0,95.0,0.0
8236,177.46,151.9,170.0,4,2,2,157.46,0.0
8237,171.66,151.66,130.0,2,2,0,151.66,0.0
8238,132.5,128.15,80.46,1,1,0,128.15,0.0
8239,203.57,178.81,152.0,2,2,0,178.81,1.0
8240,613.38,481.91,530.0,7,7,0,463.96,0.0
8241,251.88,251.88,97.46,1,1,0,251.88,0.0
8242,586.1,477.26,505.0,8,6,2,477.26,0.0
8243,206.42,206.42,170.0,2,2,0,206.42,0.0
8244,543.31,434.59,410.0,7,5,2,433.89,0.0
8245,362.99,384.46,190.0,4,3,1,392.99,0.0
8246,172.16,166.39999999999995,150.0,2,2,0,172.16,0.0
8247,119.96,106.25,95.0,1,1,0,109.96,0.0
8248,13.89,10.0,10.0,1,0,1,13.89,1.0
8249,869.25,634.6800000000002,764.0,13,12,1,584.68,0.0
8250,215.84,197.34,171.0,3,3,0,191.34,0.0
8251,64.71,64.71,55.0,1,1,0,64.71,0.0
8252,208.45,206.25,140.0,3,2,1,206.25,0.0
8253,494.96,394.9599999999999,357.75999999999993,6,5,1,394.96,0.0
8254,612.08,530.13,385.0,5,5,0,530.13,1.0
8255,138.04,138.04,77.0,1,1,0,138.04,0.0
8256,125.12,120.36,95.0,1,1,0,120.36,0.0
8257,801.48,801.48,660.86,16,10,6,851.48,0.0
8258,176.9,176.9,175.0,2,2,0,176.9,0.0
8259,115.0,115.0,89.0,3,3,0,115.0,0.0
8260,347.5,327.5,220.0,3,3,0,327.5,0.0
8261,656.23,556.23,450.0,6,5,1,556.23,0.0
8262,101.0,101.0,75.0,1,1,0,101.0,0.0
8263,396.95,310.32,265.0,4,4,0,316.95,0.0
8264,445.24,356.3,320.0,4,4,0,356.3,0.0
8265,30.0,30.0,30.0,1,1,0,30.0,0.0
8266,220.0,200.0,220.0,4,4,0,200.0,1.0
8267,151.9,141.9,150.0,2,2,0,141.9,0.0
8268,20.9,20.9,20.0,1,1,0,20.9,0.0
8269,369.08,268.62,347.46,6,5,1,253.91,0.0
8270,90.92,90.92,90.92,2,2,0,90.92,0.0
8271,385.7,305.7,293.0,5,4,1,305.7,1.0
8272,99.34,99.34,75.0,1,1,0,99.34,0.0
8273,187.74,163.34,160.0,2,2,0,167.74,0.0
8274,67.31,65.83,55.0,1,1,0,67.31,0.0
8275,60.0,60.0,60.0,1,1,0,60.0,0.0
8276,231.94,186.94,231.94,3,3,0,186.94,0.0
8277,1515.47,1515.47,1130.0,33,24,9,1515.47,0.0
8278,153.15,153.15,85.0,2,1,1,153.15,0.0
8279,150.0,130.0,150.0,2,2,0,130.0,0.0
8280,162.0,123.06,162.0,2,2,0,123.06,0.0
8281,1024.11,1009.82,977.0,15,15,0,1009.82,0.0
8282,140.95,140.95,140.0,1,1,0,140.95,0.0
8283,77.95,77.95,77.0,1,1,0,77.95,0.0
8284,21.06,21.06,20.0,1,1,0,21.06,0.0
8285,376.58,255.16000000000003,305.0,4,4,0,291.58,0.0
8286,50.0,50.0,50.0,1,0,1,50.0,0.0
8287,75.0,75.0,75.0,1,1,0,75.0,1.0
8288,298.32,253.32,225.0,3,3,0,253.32,0.0
8289,355.45,275.45,335.0,5,4,1,275.45,0.0
8290,80.46,80.46,80.46,2,1,1,80.46,0.0
8291,320.0,226.74,320.0,4,4,0,226.74,0.0
8292,301.95,251.81,265.0,3,3,0,251.81,0.0
8293,190.0,170.0,190.0,2,2,0,170.0,0.0
